customer_id,customer_name,customer_gender,customer_age,education_level,kids_home,teens_home,total_children,year_first_transaction,years_tenure,distinct_stores_visited,number_complaints,typical_hour,time_of_day,lifetime_total_distinct_products,percentage_of_products_bought_promotion,lifetime_spend_groceries,lifetime_spend_vegetables,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_meat_fish,lifetime_spend_electronics_videogames,lifetime_spend_electronics,lifetime_spend_videogames,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_hygiene,lifetime_spend_petfood,total_spend,perc_spend_vegetables,perc_spend_meat_fish,perc_spend_petfood,perc_spend_tech_entertainment,perc_spend_groceries,perc_spend_alcohol,perc_spend_hygiene,latitude,longitude,is_customer_outlier
12892,Holly Rector,female,60,Phd,1,1,2,2013,13,5,1,15,Afternoon,112,0.0746263289898149,15554.0,1854.0,12.0,36.0,48.0,3053.0,2907.0,146.0,367.0,425.0,1102.0,132.0,22535.0,0.08227202130016317,0.0021300199689362636,0.005857554914574725,0.13547814510755027,0.6902152207673884,0.018859551808289833,0.04890170845349505,38.7702511515653,-9.138637422295036,0
12893,Jesse Prather,male,56,Phd,2,1,3,2012,14,3,0,8,Morning,148,0.1726587513167841,12532.0,1095.0,127.0,176.0,303.0,2109.0,1842.0,267.0,409.0,12.0,1979.0,211.0,18650.0,0.05871313672919103,0.016246648793556973,0.011313672922245943,0.1130831099195104,0.6719571045572804,0.0006434316353883949,0.10611260053613612,38.751251868851206,-9.091572477507444,0
12895,Ruth Skoog,female,59,Msc,1,0,1,2012,14,2,1,14,Afternoon,171,0.0923278678936214,20650.0,731.0,920.0,480.0,1400.0,868.0,851.0,17.0,289.0,543.0,646.0,542.0,25669.0,0.02847793057772859,0.05454049631849525,0.02111496357473173,0.033815107717467055,0.8044723206978049,0.021153921072102087,0.025166543301248522,38.737625815600325,-9.15804133933767,0
12898,Neil Jordan,male,83,Phd,1,1,2,2009,17,4,1,8,Morning,331,0.6843545837614138,3201.0,335.0,1063.0,1481.0,2544.0,1987.0,1680.0,307.0,593.0,732.0,1248.0,297.0,10937.0,0.030629971655819117,0.23260491908180247,0.027155527109785905,0.18167687665705248,0.2926762366276925,0.06692877388674505,0.11410807351182764,38.76779561852166,-9.163863516468686,0
12899,Cheryle Johnson,female,56,Unknown,1,3,4,2014,12,2,1,19,Evening,82,0.8437413077094849,8774.0,516.0,870.0,354.0,1224.0,565.0,327.0,238.0,156.0,191.0,636.0,374.0,12436.0,0.041492441299419834,0.09842393052420519,0.03007397877128492,0.04543261498870582,0.7055323255060264,0.015358636217420908,0.05114184625277328,38.78748900662524,-9.123437841318225,0
12902,Jennifer Gaddis,female,64,Msc,1,1,2,2021,5,5,1,12,Afternoon,265,0.0,24357.0,95.0,679.0,15.0,694.0,1037.0,888.0,149.0,569.0,234.0,790.0,334.0,28110.0,0.003379580220560875,0.024688722874413132,0.011881892564919288,0.036890786197069765,0.8664887940231709,0.008324439701170997,0.028103877623611488,38.79714592708324,-9.12730511119553,0
12903,Sara Fowler,female,55,Msc,2,1,3,2015,11,5,0,10,Morning,88,0.4363023475552426,11043.0,0.0,286.0,312.0,598.0,2762.0,2762.0,0.0,1001.0,1133.0,1502.0,509.0,18548.0,0.0,0.032240672848807286,0.02744231183953664,0.14891093379332063,0.595374164330065,0.06108475307307468,0.08097908130252265,38.72374272861743,-9.164112220792676,0
12904,Vada Burton,female,26,Unknown,0,0,0,2020,6,2,0,21,Evening,42,1.0,11001.0,38.0,330.0,725.0,1055.0,1840.0,1407.0,433.0,431.0,1189.0,185.0,239.0,15978.0,0.0023782701214154598,0.06602828889719237,0.014958067342586708,0.11515834272116963,0.6885092001497756,0.0744148203779732,0.011578420327943685,38.72022049705768,-9.155680428791577,0
12905,Phillip Sparks,male,47,Bsc,1,1,2,2009,17,5,1,18,Evening,343,0.6077978050593799,52860.0,208.0,542.0,1076.0,1618.0,3995.0,3716.0,279.0,510.0,481.0,1461.0,762.0,61895.0,0.003360529929719144,0.026141045318680646,0.01231117214637494,0.06454479360205759,0.8540269811776632,0.00777122546247552,0.02360449147749841,38.76914988444112,-9.183857802581327,0
12906,Sondra Griffiths,female,25,Unknown,0,0,0,2019,7,2,0,23,Evening,4,0.5548299942880276,7020.0,137.0,383.0,0.0,383.0,1000.0,640.0,360.0,244.0,1449.0,177.0,305.0,10715.0,0.01278581427903613,0.03574428371438568,0.028464769015372406,0.09332711152581116,0.6551563229111944,0.13523098460090038,0.016518898740068576,38.74236278952251,-9.160004055510372,0
12907,Earl Hession,male,63,Unknown,1,3,4,2013,13,3,1,23,Evening,44,0.7662700484561206,3066.0,314.0,645.0,322.0,967.0,699.0,617.0,82.0,182.0,128.0,419.0,308.0,6083.0,0.05161926680905537,0.15896761466355586,0.05063291139232183,0.11491040604945765,0.5040276179508401,0.021042248890315564,0.06888048660189236,38.785552325671006,-9.153932765269932,0
12908,Samuel Price,male,43,Bsc,1,1,2,2011,15,1,0,17,Afternoon,95,0.0663370070263174,21185.0,1832.0,379.0,62.0,441.0,863.0,692.0,171.0,347.0,450.0,199.0,0.0,25317.0,0.07236244420742095,0.01741912548879511,0.0,0.034087767112993606,0.8367895090252254,0.017774617845709297,0.007860331002880333,38.73791622085447,-9.1345955595414,0
12912,George Davis,male,79,Msc,1,0,1,2021,5,3,2,16,Afternoon,274,0.4823830898461476,13092.0,480.0,926.0,577.0,1503.0,789.0,612.0,177.0,369.0,363.0,645.0,499.0,17740.0,0.027057497181495457,0.08472378804955764,0.028128523111596318,0.044475760992083155,0.7379932356252886,0.020462232243505938,0.03635851183763452,38.77303758348313,-9.1793083032972,0
12914,William Haliburton,male,32,Unknown,2,0,2,2019,7,3,2,7,Morning,36,0.0,7755.0,50.0,536.0,885.0,1421.0,934.0,726.0,208.0,179.0,625.0,577.0,526.0,12067.0,0.004143531946627875,0.11775917792316419,0.04358995607852524,0.0774011767630087,0.6426618049219833,0.051794149332848434,0.04781635866408567,38.7487283668476,-9.155778015345108,0
12915,Dorothea Blanchard,female,61,Bsc,1,1,2,2010,16,4,1,23,Evening,194,0.7042552235305612,44059.0,480.0,0.0,151.0,151.0,1147.0,842.0,305.0,803.0,552.0,1459.0,438.0,49089.0,0.009778158039477321,0.0030760455499189076,0.008922569211023057,0.02336572348183435,0.8975330522111069,0.01124488174539892,0.02972152620749461,38.730126181981234,-9.122351438496423,0
12916,Frances Mann,female,34,Msc,0,0,0,2012,14,5,0,17,Afternoon,212,0.139561089965274,57530.0,356.0,1466.0,745.0,2211.0,5590.0,5295.0,295.0,486.0,592.0,1526.0,409.0,68700.0,0.005181950509460673,0.03218340611353243,0.0059534206695770085,0.08136826783113808,0.8374090247451474,0.008617176128091904,0.022212518195047715,38.75611082638365,-9.155693292472298,0
12917,Betty Garcia,female,55,Unknown,1,1,2,2016,10,1,2,20,Evening,154,0.3242631458261688,12877.0,467.0,1221.0,562.0,1783.0,19626.0,18164.0,1462.0,339.0,1497.0,346.0,354.0,37289.0,0.012523800584619453,0.04781570972671624,0.009493416288983482,0.5263214352756775,0.3453297219018088,0.040145887527142016,0.009278875807876511,38.77450074345696,-9.14939354975686,0
12918,Earl Urbaniak,male,44,Unknown,1,1,2,2019,7,1,1,8,Morning,141,0.2641635901971237,10315.0,57.0,421.0,1116.0,1537.0,9693.0,8674.0,1019.0,661.0,794.0,32.0,206.0,23295.0,0.0024468770122333347,0.06597982399653746,0.008843099377545034,0.41609787508031076,0.442798883880471,0.03408456750374154,0.0013736853402011703,38.73776243036918,-9.186398973504083,0
12919,Dana Gibbs,male,50,Msc,0,3,3,2014,12,4,0,14,Afternoon,134,0.3821382898409032,33046.0,1332.0,872.0,1018.0,1890.0,6069.0,5692.0,377.0,1058.0,1857.0,775.0,206.0,46233.0,0.02881058983842087,0.04087989098694853,0.004455691821857882,0.13126987216920138,0.714770834685027,0.04016611511257324,0.016762918261843972,38.77046179735249,-9.139954107035097,0
12920,Lynn Hoffman,female,57,Unknown,1,0,1,2014,12,2,0,20,Evening,82,1.0,15480.0,76.0,1112.0,274.0,1386.0,534.0,290.0,244.0,141.0,235.0,401.0,380.0,18633.0,0.004078784951428069,0.07438415714051715,0.020393924757140344,0.028658831106086694,0.8307840927382435,0.01261203241559995,0.021520957441087573,38.7307474762168,-9.143368023498814,0
12921,Jimmie Odell,male,67,Unknown,1,1,2,2012,14,5,1,10,Morning,58,0.8971102931894908,21682.0,441.0,584.0,471.0,1055.0,382.0,144.0,238.0,105.0,84.0,191.0,241.0,24181.0,0.01823745916214456,0.0436292957280329,0.009966502626024578,0.015797526983989167,0.8966543980807672,0.0034738017451703923,0.007898763491994584,38.74497941120804,-9.142787458506008,0
12924,Jeremy Clark,male,30,Unknown,3,0,3,2021,5,3,2,9,Morning,91,1.0,11265.0,213.0,701.0,59.0,760.0,343.0,255.0,88.0,139.0,765.0,232.0,288.0,14005.0,0.015208853980710311,0.0542663334522997,0.02056408425560831,0.024491253123866838,0.8043555872896792,0.05462334880395957,0.016565512317017802,38.747888110678886,-9.156395205660992,0
12925,Herbert Charles,male,53,Bsc,1,0,1,2021,5,2,1,14,Afternoon,92,0.0930135334129158,20588.0,696.0,329.0,13.0,342.0,1622.0,1337.0,285.0,587.0,171.0,1793.0,630.0,26429.0,0.026334708085804858,0.012940330697335146,0.023837451284564742,0.061371977751688914,0.7789927730898714,0.006470165348667573,0.06784214310035648,38.793028721643694,-9.084181265634047,0
12926,Rita Moore,female,53,Msc,0,1,1,2015,11,5,2,17,Afternoon,67,0.0797481449302218,13228.0,825.0,935.0,379.0,1314.0,1513.0,1390.0,123.0,372.0,804.0,791.0,401.0,19248.0,0.04286159600995279,0.06826683291767027,0.020833333333322508,0.07860556940976797,0.6872402327510976,0.041770573566063084,0.041095178719845644,38.761646449235634,-9.165106810104914,0
12927,Eldon Wedderburn,male,81,Bsc,0,0,0,2021,5,5,0,8,Morning,181,0.0581985129731303,17535.0,856.0,761.0,541.0,1302.0,2313.0,2005.0,308.0,1250.0,133.0,540.0,86.0,24015.0,0.03564438892357458,0.05421611492814732,0.0035810951488638013,0.0963148032479299,0.7301686445968227,0.005538205288359134,0.0224859462835634,38.71309563102303,-9.124809366728066,0
12928,Eddie Ancira,male,84,Phd,1,1,2,2017,9,4,0,14,Afternoon,65,0.0798587040697942,5301.0,2305.0,28.0,22.0,50.0,2960.0,1145.0,1815.0,503.0,352.0,815.0,0.0,12286.0,0.18761191600180072,0.004069672798303703,0.0,0.24092462965957925,0.4314667100761586,0.028650496500058072,0.06633566661235037,38.75207913300891,-9.191155627186872,0
12930,Janae Heffner,female,56,Unknown,0,0,0,2013,13,2,1,8,Morning,96,0.2812175723787128,4768.0,215.0,1209.0,844.0,2053.0,7064.0,5781.0,1283.0,534.0,1330.0,97.0,157.0,16218.0,0.01325687507706668,0.12658774201496695,0.009680601800462646,0.4355654211367397,0.2939943272904834,0.08200764582557528,0.005981008755699851,38.77413851619618,-9.173102246801497,0
12931,Mary Jara,female,44,Phd,1,1,2,2016,10,4,1,9,Morning,178,0.1108664155462366,4145.0,1756.0,38.0,101.0,139.0,3050.0,2785.0,265.0,436.0,523.0,440.0,268.0,10757.0,0.16324253974141187,0.0129218183508293,0.024914009482174475,0.2835363019426573,0.3853304824761687,0.04861950357901959,0.04090359765730138,38.7166696578776,-9.12010369254654,0
12932,Jean Kramer,female,86,Msc,6,6,12,2014,12,4,0,11,Morning,290,0.2865568778355635,24166.0,633.0,1191.0,1280.0,2471.0,6666.0,6251.0,415.0,716.0,1534.0,1096.0,548.0,37830.0,0.016732751784293756,0.06531853026696662,0.014485857784823029,0.17620935765261006,0.6388051810730535,0.04054982817868344,0.028971715569646058,38.74632772742609,-9.141288749150654,0
12934,Danny Nobles,male,75,Msc,1,0,1,2007,19,5,0,14,Afternoon,110,0.5079050721224503,69493.0,290.0,1221.0,477.0,1698.0,3676.0,3387.0,289.0,630.0,611.0,1350.0,235.0,77983.0,0.0037187592167518923,0.02177397637946453,0.00301347729633343,0.04713847889924123,0.8911301181025492,0.007835040970466918,0.017311465319362257,38.73330337016609,-9.162407608334364,0
12935,Charles Patterson,male,56,Phd,2,5,7,2019,7,1,1,8,Morning,268,0.0136187802167482,2761.0,1771.0,2130.0,1418.0,3548.0,5272.0,4860.0,412.0,919.0,1373.0,589.0,507.0,16740.0,0.10579450418153775,0.21194743130214339,0.030286738351236388,0.31493428912764937,0.16493428912773897,0.08201911589003463,0.03518518518516416,38.77929981015929,-9.181113248885644,0
12936,Cynthia Pisani,female,32,Msc,1,1,2,2015,11,3,4,14,Afternoon,100,0.149133198057476,5987.0,1589.0,56.0,155.0,211.0,1353.0,1148.0,205.0,414.0,875.0,674.0,335.0,11438.0,0.1389228886167696,0.018447280993164495,0.029288337121848845,0.11828991082346713,0.5234306696970419,0.07649938800482907,0.058926385731719766,38.753665045683725,-9.147246726810218,0
12938,Jessica Lundmark,female,37,Msc,1,0,1,2015,11,2,1,14,Afternoon,80,0.0812125843735694,5274.0,2427.0,589.0,76.0,665.0,2379.0,2204.0,175.0,377.0,324.0,1032.0,350.0,12828.0,0.1891955098221163,0.05183972560020904,0.027284066105373178,0.18545369504195083,0.4111318989706804,0.025257249766116884,0.0804490177735575,38.731119951816765,-9.129042757608245,0
12940,Dianna Llanas,female,73,Phd,6,6,12,2010,16,2,0,9,Morning,307,0.1477992520570265,25009.0,1513.0,2591.0,998.0,3589.0,3942.0,3595.0,347.0,455.0,2340.0,1104.0,262.0,38214.0,0.039592819385555145,0.09391845920340873,0.006856126027108689,0.1031559114460399,0.6544460145494703,0.061234102684863866,0.028889935625679364,38.72249006787781,-9.180898014650833,0
12941,Stephen Forte,male,36,Unknown,2,0,2,2019,7,3,2,7,Morning,7,0.0,9598.0,370.0,677.0,631.0,1308.0,2003.0,1896.0,107.0,245.0,696.0,495.0,333.0,15048.0,0.024587985114284564,0.08692185007968704,0.022129186602856107,0.1331073896862486,0.6378256246673061,0.04625199362038394,0.032894736842083404,38.74828114000636,-9.15714590465528,0
12943,Joel Hann,male,35,Phd,0,1,1,2017,9,2,4,14,Afternoon,46,0.1361625649166454,1263.0,946.0,73.0,94.0,167.0,526.0,318.0,208.0,732.0,281.0,2628.0,752.0,7295.0,0.1296778615488284,0.02289239204931749,0.10308430431788473,0.07210418094575448,0.173132282384958,0.038519533927294694,0.36024674434494824,38.79008884803455,-9.107334465841756,0
12944,Mathew Hutto,male,48,Unknown,1,0,1,2021,5,2,0,16,Afternoon,128,0.2217526481553425,15453.0,13.0,570.0,1196.0,1766.0,20131.0,18691.0,1440.0,190.0,783.0,553.0,353.0,39242.0,0.00033127771265472423,0.045002803119095616,0.008995464043624436,0.5129962794963272,0.39378726874257336,0.019953111462203774,0.0140920442383125,38.77188197058923,-9.165438567150568,0
12945,William Garrett,male,60,Msc,1,0,1,2019,7,2,0,6,Morning,159,0.151695610741556,7470.0,684.0,954.0,709.0,1663.0,166.0,0.0,166.0,249.0,29.0,1147.0,643.0,12051.0,0.05675877520533004,0.13799684673459628,0.053356567919630435,0.013774790473808168,0.6198655713213675,0.0024064392996411862,0.09517882333408416,38.74268955268119,-9.147271437089518,0
12946,Iva Phillips,female,78,Bsc,0,1,1,2010,16,1,1,8,Morning,151,0.2054071570712677,25085.0,317.0,704.0,784.0,1488.0,497.0,243.0,254.0,363.0,369.0,611.0,465.0,29195.0,0.010858023634180217,0.050967631443722905,0.015927384826163408,0.017023462921727343,0.8592224696006647,0.012639150539471608,0.020928241137173856,38.7339547515495,-9.173463294024492,0
12947,James Johnson,male,26,Unknown,0,0,0,2021,5,2,0,23,Evening,21,0.2434207990972914,10878.0,30.0,1038.0,856.0,1894.0,1267.0,903.0,364.0,398.0,1475.0,40.0,150.0,16132.0,0.0018596578229594224,0.1174063972228382,0.009298289114797112,0.07853954872298627,0.6743119266050865,0.09143317629550493,0.0024795437639458964,38.74171143069518,-9.1602392910265,0
12948,Loretta Bergen,female,34,Unknown,2,1,3,2021,5,3,2,7,Morning,100,0.0,11308.0,84.0,622.0,70.0,692.0,1257.0,1244.0,13.0,313.0,253.0,468.0,20.0,14395.0,0.005835359499822275,0.04807224730805969,0.001389371309481494,0.0873219868009119,0.7855505383808367,0.017575547064940897,0.032511288641866955,38.74697714985122,-9.157087575820148,0
12949,Joan Galayda,female,68,Phd,0,1,1,2013,13,3,1,8,Morning,104,0.2074396270336226,19584.0,179.0,1339.0,1179.0,2518.0,4747.0,4465.0,282.0,1227.0,536.0,1220.0,291.0,30302.0,0.005907200844826775,0.08309682529203251,0.009603326513098276,0.156656326315043,0.6462939739949025,0.017688601412442186,0.040261368886528856,38.7126784396923,-9.19612530018446,0
12950,Mark Tatum,male,86,Msc,4,0,4,2008,18,2,2,14,Afternoon,324,0.1216538943878236,16555.0,1037.0,1732.0,821.0,2553.0,5600.0,5187.0,413.0,1056.0,1701.0,847.0,176.0,29525.0,0.03512277730735474,0.08646909398811635,0.005961049957660979,0.18966977138012203,0.5607112616424857,0.05761219305671207,0.028687552921243458,38.77762359460292,-9.159956281049324,0
12951,Elizabeth Peace,female,54,Unknown,0,0,0,2013,13,4,1,12,Afternoon,147,1.0,4258.0,1161.0,949.0,415.0,1364.0,908.0,601.0,307.0,216.0,124.0,497.0,356.0,8884.0,0.13068437640687675,0.15353444394399646,0.04007203962174687,0.1022062134172645,0.4792886087342646,0.013957676722181496,0.055943268797775836,38.72876897567885,-9.144725130480444,0
12952,Lillian Jones,female,39,Bsc,3,4,7,2010,16,1,1,11,Morning,310,0.1037235054928586,36085.0,1171.0,1695.0,860.0,2555.0,6309.0,5885.0,424.0,677.0,1405.0,658.0,390.0,49250.0,0.023776649746188067,0.05187817258882196,0.007918781725886717,0.12810152284261359,0.7326903553298005,0.028527918781720098,0.013360406091367846,38.771992002832114,-9.188943700720827,0
12954,Judie Barton,female,46,Phd,1,1,2,2011,15,1,1,8,Morning,380,0.6143212762440229,23438.0,206.0,1510.0,442.0,1952.0,8099.0,7269.0,830.0,406.0,1300.0,723.0,448.0,36572.0,0.005632724488678325,0.053374166028641215,0.012249808596737327,0.22145357103789198,0.6408727988623426,0.03554631958874671,0.019769222355895285,38.72966782616365,-9.147150185201538,0
12955,Gerald Gibbs,male,52,Phd,0,0,0,2021,5,2,0,13,Afternoon,105,0.6486718185044678,24812.0,326.0,863.0,755.0,1618.0,4502.0,4188.0,314.0,389.0,86.0,380.0,299.0,32412.0,0.010058003208685037,0.049919782796479725,0.009224978403057749,0.13889917314570563,0.7655189436008992,0.002653338269775807,0.011724052819939613,38.76364586416146,-9.194342059287662,0
12956,Walter Atwood,male,41,Bsc,0,1,1,2009,17,4,0,22,Evening,268,0.0,45363.0,409.0,1367.0,1135.0,2502.0,4156.0,3810.0,346.0,659.0,622.0,890.0,374.0,54975.0,0.007439745338789007,0.04551159618007358,0.006803092314687257,0.07559799909048193,0.825156889495075,0.01131423374260822,0.016189176898587326,38.75802751974561,-9.14409934383266,0
12957,Michael Varner,male,43,Unknown,0,0,0,2021,5,1,2,16,Afternoon,177,0.3858581297747727,10606.0,224.0,1356.0,862.0,2218.0,12650.0,11592.0,1058.0,456.0,2131.0,244.0,348.0,28877.0,0.007757038473522957,0.07680853274229428,0.012051113342794594,0.43806489593779196,0.367281919866895,0.07379575440659562,0.008449631194373221,38.772664380733566,-9.16328632837087,0
12959,Edward Graves,male,80,Msc,3,3,6,2009,17,2,2,12,Afternoon,295,0.1192581198622744,29159.0,483.0,1614.0,1197.0,2811.0,7347.0,6989.0,358.0,779.0,1165.0,566.0,207.0,42517.0,0.01136016181762322,0.06611473057834134,0.00486864077898138,0.17280146764819418,0.6858197897310051,0.02740080438412226,0.01331232212996841,38.72650762793234,-9.187491726042063,0
12960,Jerome Bernstein,male,33,Unknown,2,1,3,2016,10,2,2,12,Afternoon,39,0.0,8453.0,227.0,483.0,0.0,483.0,1458.0,1285.0,173.0,113.0,466.0,611.0,34.0,11845.0,0.019164204305598002,0.040776699029091784,0.002870409455464018,0.12308991135489819,0.7136344449128631,0.039341494301359775,0.05158294639083868,38.74714032984144,-9.157447168398203,0
12961,Helen Gibeau,female,46,Bsc,1,1,2,2019,7,1,0,7,Morning,80,0.1916897588147908,22739.0,728.0,661.0,787.0,1448.0,937.0,859.0,78.0,279.0,91.0,282.0,437.0,26941.0,0.027022011061197792,0.053747076945898906,0.016220630266131093,0.03477970379717353,0.8440295460447481,0.003377751382649724,0.010467317471507937,38.731826790303096,-9.146631621327206,0
12962,Lonny Spicer,male,61,Unknown,1,1,2,2020,6,3,1,13,Afternoon,55,0.9840462646953992,13676.0,316.0,776.0,533.0,1309.0,581.0,271.0,310.0,31.0,69.0,73.0,304.0,16359.0,0.01931658414327323,0.08001711596058438,0.018583042973275517,0.03551561831405617,0.8359924200740656,0.004217861727486877,0.00446237545081945,38.75832275870997,-9.171905339292454,0
12964,Brendan Key,male,42,Unknown,2,0,2,2018,8,1,1,22,Evening,177,0.097481843708003,12408.0,186.0,460.0,929.0,1389.0,5304.0,3178.0,2126.0,151.0,792.0,361.0,322.0,20913.0,0.008893989384589062,0.06641801750104412,0.01539712140772945,0.2536221489024752,0.5933151628171026,0.03787118060534697,0.017261990149659415,38.73348325158646,-9.151370054305808,0
12965,David Santiago,male,34,Unknown,2,2,4,2021,5,3,2,6,Morning,54,0.4935424590993585,5917.0,592.0,442.0,142.0,584.0,1216.0,1122.0,94.0,311.0,737.0,309.0,172.0,9838.0,0.060174832282923175,0.05936165887369448,0.017483228298416868,0.12360235820276112,0.601443382800771,0.07491360032519322,0.03140882293145821,38.74744534022695,-9.156759578794604,0
12966,Michael Garcia,male,49,Bsc,1,1,2,2016,10,4,1,7,Morning,219,0.2219522336706405,51698.0,588.0,1102.0,829.0,1931.0,3924.0,3540.0,384.0,392.0,656.0,1344.0,48.0,60581.0,0.009706013436554414,0.031874680180249276,0.0007923276274738297,0.06477278354598558,0.8533698684404594,0.010828477575475674,0.022185173569267233,38.74292662466125,-9.153680773343195,0
12967,Lee Okeefe,male,46,Msc,1,2,3,2012,14,5,1,7,Morning,247,0.5773514212910511,29474.0,67.0,1097.0,454.0,1551.0,1706.0,1316.0,390.0,541.0,987.0,2080.0,436.0,36842.0,0.001818576624504148,0.04209869171053632,0.011834319526624008,0.04630584658812054,0.8000108571736606,0.02679007654306857,0.056457304163710864,38.73338229345388,-9.140850908603056,0
12968,Yvonne Mcnair,female,33,Unknown,0,0,0,2021,5,1,0,12,Afternoon,96,0.1617376656931161,9849.0,48.0,847.0,226.0,1073.0,18835.0,17074.0,1761.0,639.0,798.0,190.0,414.0,31846.0,0.0015072536582297596,0.033693399485011086,0.013000062802231677,0.5914400552657817,0.30926960999801884,0.025058092068069755,0.005966212397159465,38.754525718513904,-9.164696334542011,0
12969,Kevin Berry,male,84,Phd,1,1,2,2014,12,4,2,7,Morning,72,0.5040284166720379,10323.0,82.0,538.0,287.0,825.0,552.0,349.0,203.0,342.0,1122.0,397.0,184.0,13827.0,0.005930425978154386,0.05966587112167522,0.013307297316834232,0.03992189195050269,0.7465827728352161,0.0811455847254783,0.02871194040643038,38.82014652251481,-9.0437861704444,0
